Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Bedrooms / Sq.Mt,Elevator x Penthouse,Bedrooms x Duplex,Outer x Penthouse,Outer x Duplex,District_barajas,District_carabanchel,District_centro,District_chamartin,District_chamberi,District_ciudad lineal,District_fuencarral,District_hortaleza,District_latina,District_moncloa,District_moratalaz,District_puente vallecas,District_retiro,District_salamanca,District_san blas,District_tetuan,District_usera,District_vicalvaro,District_villa de vallecas,Prediction
1050,1,65,5.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1007.2066000000001
1000,3,75,1.0,1,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,929.845
1300,3,90,3.0,0,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1744.9170000000001
1800,2,80,2.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.1978000000001
7500,5,310,0.0,1,0,0,1,0,1,0.016129032258064516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828.6067000000003
1500,2,105,1.0,1,1,0,0,0,0,0.01904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1239.529
870,3,63,3.0,1,1,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,896.2662
1600,4,120,3.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1484.6658
1400,1,50,0.0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,415.1911000000001
1800,3,125,6.0,1,1,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2637.4647
3500,4,200,2.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783.3935
1250,1,65,5.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1972.9493000000002
900,0,45,2.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,665.3084000000001
2000,2,116,1.0,1,1,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.1309
3800,4,220,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3437.5411000000004
1100,2,65,2.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.7923
2970,2,65,26.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1955.3020000000001
1100,2,65,2.0,0,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.3279000000001
1400,2,100,5.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.3468000000003
1400,0,180,10.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2420.0656
850,0,26,2.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.5809000000002
1050,1,50,3.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.0698000000001
1100,3,100,2.0,1,1,0,0,0,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841.9046000000003
1300,1,80,7.0,1,1,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2218.0861
699,3,80,3.0,1,1,0,0,0,0,0.0375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.7538
2900,3,201,7.0,1,1,0,0,0,0,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2501.4022
1600,3,130,1.0,1,1,0,0,0,0,0.023076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2278.9707000000003
675,2,60,2.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,820.1504000000001
825,2,78,5.0,1,1,0,0,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1141.403
2400,3,120,1.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1394.371
4500,4,230,2.0,1,1,0,0,0,0,0.017391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2575.0264
740,1,39,-0.5,0,1,0,0,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.0945000000002
800,2,70,2.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,923.3784
2600,4,200,5.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2400.7846
1500,1,61,1.0,1,1,0,0,0,0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,785.3258000000001
3995,2,150,3.0,1,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2760.0924999999997
1900,2,100,2.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014.4341000000004
2200,5,130,4.0,1,1,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183.0691
1300,3,100,4.0,1,1,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1179.1449000000002
700,1,35,6.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,742.6700000000001
1250,2,75,3.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1020.1398
2565,2,80,7.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.3944999999999
1100,1,75,6.0,1,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2121.3247
1650,0,95,7.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.1854
3400,6,325,2.0,1,1,0,0,0,0,0.018461538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3555.6924000000004
1200,4,110,2.0,1,1,0,0,0,0,0.03636363636363636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1336.2903999999999
2300,2,94,5.0,1,1,0,0,0,0,0.02127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2272.3105
2500,4,165,6.0,1,1,0,0,0,0,0.024242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2866.0057
850,1,60,0.5,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,752.4293000000001
4000,5,340,0.0,1,0,0,1,0,1,0.014705882352941176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3620.2396000000003
1300,1,86,2.0,1,1,0,0,0,0,0.011627906976744186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.3854000000001
3300,5,234,2.0,1,1,0,0,0,0,0.021367521367521368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2616.3176000000003
726,1,65,5.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,862.9943000000001
690,0,50,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.2190000000002
950,1,40,1.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.1616000000001
800,3,75,3.0,1,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1020.1398
790,2,69,2.0,1,1,0,0,0,0,0.028985507246376812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913.0556000000001
1400,2,110,13.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1688.6995000000002
3000,3,216,8.0,1,1,1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3667.1342999999997
8000,4,300,3.0,1,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4308.5125
3700,5,220,5.0,1,1,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3572.9833
950,1,65,3.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,916.9118000000001
600,1,50,1.0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,460.3385000000001
950,0,65,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390.3118000000002
1200,0,100,4.0,1,1,1,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.3572000000001
650,0,50,4.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,663.0049000000001
4500,4,230,2.0,1,1,0,0,0,0,0.017391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2575.0264
1600,2,153,6.0,1,1,0,0,0,0,0.013071895424836602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.7883
2700,3,138,8.0,1,1,0,0,0,0,0.021739130434782608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414.2643000000003
1700,2,110,10.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215.5207
3500,2,110,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.3183
800,0,70,7.0,1,1,1,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.1154
2100,2,85,25.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2116.6106
1090,1,50,5.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.4157
2350,2,158,1.0,1,1,0,0,0,0,0.012658227848101266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336.6653
900,0,40,4.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312.8314
1690,3,160,9.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2168.4622
1500,3,130,2.0,1,1,0,0,0,0,0.023076923076923078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060.7975
2100,4,150,5.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2850.3873000000003
2295,2,80,7.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1822.2786
2050,2,138,4.0,1,1,0,0,0,0,0.014492753623188406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233.6747
3500,6,492,0.0,1,0,0,1,0,0,0.012195121951219513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5045.0929
1350,2,107,3.0,1,1,0,0,0,0,0.018691588785046728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.5205
1300,2,85,13.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1574.8418000000001
900,2,60,1.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,630.7907
975,2,70,0.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.1347
7500,6,670,0.0,1,0,0,1,0,0,0.008955223880597015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7026.7636
950,2,75,1.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1895.5877
3000,3,240,5.0,1,1,0,0,1,0,0.0125,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2669.4843
2700,2,150,5.0,0,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2638.9508
1400,1,70,1.0,0,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.6367
900,2,80,2.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.6064000000001
950,2,98,4.0,1,1,0,0,0,0,0.02040816326530612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.7116
1600,4,150,10.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.1692999999998
1110,1,55,4.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.6734000000001
3200,5,420,0.0,1,0,0,1,0,1,0.011904761904761904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4446.0635999999995
690,3,67,0.0,1,1,0,0,0,0,0.04477611940298507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,802.1152000000001
2000,2,90,2.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679.8623000000002
3200,2,220,6.0,1,1,0,0,1,0,0.00909090909090909,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202.4159
1200,0,75,6.0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494.1734000000001
700,1,55,0.0,0,1,0,0,1,0,0.01818181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.80510000000004
700,2,60,1.0,0,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,563.5665
1350,2,83,4.0,0,1,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.4610000000002
3500,4,250,1.0,1,1,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2736.335
1300,2,130,7.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286.5345
2600,4,195,3.0,1,1,0,0,0,0,0.020512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2258.8758
2500,4,150,3.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.4009
5373,3,160,1.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2773.0257
6000,8,380,2.0,1,1,0,0,0,0,0.021052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5089.1891000000005
875,2,61,2.0,1,1,0,0,0,0,0.03278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,830.4732000000001
900,4,115,5.0,1,1,0,0,0,0,0.034782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1523.3466
950,3,90,3.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.9818
4000,4,260,2.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434.7383000000004
4185,2,106,3.0,1,1,0,0,0,0,0.018867924528301886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2305.8893000000003
600,2,80,4.0,1,1,0,0,0,0,0.025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.9012
1600,2,130,1.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2463.3417
7500,4,535,2.0,1,1,0,0,0,0,0.007476635514018692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332.3225999999995
750,2,60,3.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,721.0855
1600,1,70,3.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.368
1600,2,80,2.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.4486000000002
1200,1,50,2.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.7646000000002
1400,0,95,5.0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.2963000000002
2160,1,55,8.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.1635
3800,4,250,0.0,1,1,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2691.1876
1650,3,109,5.0,1,1,0,0,0,0,0.027522935779816515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2242.7815
3000,5,300,3.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4308.5125
1400,2,75,2.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.0203000000001
2900,5,244,2.0,1,1,0,0,0,0,0.020491803278688523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3685.2883
2500,5,300,0.0,1,0,0,1,0,1,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3207.3276
4400,0,300,4.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937.9451
2000,0,122,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249.5958
800,1,60,2.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,820.1504000000001
2150,5,211,3.0,1,1,0,0,1,0,0.023696682464454975,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2424.0406000000003
2300,2,132,4.0,1,1,0,0,0,0,0.015151515151515152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262.5290000000005
2650,5,169,4.0,0,1,0,0,0,0,0.029585798816568046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2789.9366
595,1,37,0.0,0,1,0,0,0,0,0.02702702702702703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.8369000000001
4300,8,477,3.0,1,1,0,0,0,0,0.016771488469601678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5719.933300000001
800,0,70,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.8206
1400,2,60,2.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.9926
1100,2,70,2.0,0,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1677.6846
1000,3,80,1.0,1,1,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,981.4590000000001
1900,2,117,3.0,1,1,0,0,0,0,0.017094017094017096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062.5396
1800,3,200,0.0,1,0,0,1,0,1,0.015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2030.8353000000004
7000,3,155,2.0,1,1,0,0,0,0,0.01935483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2766.5591
800,1,55,2.0,0,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1278000000002
725,1,60,0.5,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.4804000000001
3500,5,230,1.0,1,1,0,0,0,0,0.021739130434782608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.879
1150,2,87,3.0,1,1,0,0,0,0,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1144.0134
2650,3,159,4.0,1,1,0,0,0,0,0.018867924528301886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2898.1451
1900,4,165,1.0,1,1,0,0,0,0,0.024242424242424242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1714.6847000000002
1500,4,130,2.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1398.5341
1270,3,120,3.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484.6658
2800,3,190,1.0,1,1,0,0,0,0,0.015789473684210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2898.3387000000002
1400,2,90,1.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.6870000000001
1350,2,90,3.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.0329000000002
2000,2,90,2.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679.8623000000002
600,2,65,3.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,916.9118000000001
750,1,35,2.0,0,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.64390000000003
1300,2,85,2.0,0,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,866.7839000000001
630,3,70,3.0,1,1,0,0,0,0,0.04285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,968.5258
3500,7,500,0.0,1,0,0,1,0,1,0.014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5127.6753
730,0,50,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.2068000000002
1200,1,78,4.0,1,1,0,0,0,0,0.01282051282051282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.0978
1750,2,85,15.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1665.1366
